branch_id,category_id,year_added,published_year,language_id,edition_id,classification_id,publisher_id,count,price,issues,renewals
2,2,1995,1944,2,1,1,0,1,0.0,1,0
2,2,1995,1947,1,1,0,0,2,0.0,0,0
2,2,1995,1972,0,1,1,0,1,0.0,1,0
2,2,1995,1975,1,1,0,0,1,0.0,0,0
2,2,1995,1977,1,1,0,0,1,0.0,0,0
2,2,1995,1978,1,1,0,0,1,0.0,0,0
2,2,1995,1982,1,1,0,4,1,0.0,1,1
2,2,1995,1984,1,1,0,0,1,0.0,0,0
2,2,1995,1991,1,1,0,0,1,0.0,0,0
2,2,1995,1991,1,1,1,0,2,0.0,62,14
2,2,1995,1993,1,1,0,0,4,0.0,3,2
2,2,1995,1994,1,1,0,0,6,0.0,41,0
2,2,1995,1994,1,1,0,11,1,0.0,1,0
2,2,1995,1995,1,1,0,0,9,0.0,11,0
2,2,1996,1957,2,4,1,0,1,0.0,3,0
2,2,1996,1958,1,1,1,0,1,0.0,8,5
2,2,1996,1964,1,1,0,0,1,0.0,0,0
2,2,1996,1966,1,0,0,0,1,0.0,0,0
2,2,1996,1967,1,1,0,0,3,0.0,10,0
2,2,1996,1979,1,1,1,0,1,4.5,3,0
2,2,1996,1987,1,8,0,0,1,0.0,0,0
2,2,1996,1989,1,1,0,7,1,0.0,0,0
2,2,1996,1989,1,3,0,0,1,0.0,0,0
2,2,1996,1991,1,1,1,0,1,2.99,5,37
2,2,1996,1992,0,1,1,0,1,0.0,71,19
2,2,1996,1992,1,1,0,0,1,0.0,0,0
2,2,1996,1992,1,1,1,0,1,0.0,7,10
2,2,1996,1994,1,0,0,0,1,0.0,1,0
2,2,1996,1994,1,1,0,0,2,19.95,1,0
2,2,1996,1994,1,3,0,0,1,0.0,0,0
2,2,1996,1995,1,1,0,0,8,0.0,11,0
2,2,1996,1995,2,1,0,4,1,0.0,0,0
2,2,1996,1996,0,1,0,4,4,29.95,0,0
2,2,1996,1996,1,1,0,0,11,45.9,6,1
2,2,1996,1996,1,1,0,2,33,0.0,0,0
2,2,1996,1996,1,1,0,4,6,0.0,0,0
2,2,1996,1996,1,1,1,0,2,5.98,53,32
2,2,1996,1996,1,1,1,2,1,3.99,57,8
2,2,1996,1996,1,3,0,0,1,0.0,1,2
2,2,1996,1996,2,1,1,0,1,5.99,25,6
2,2,1997,0,1,1,0,0,1,0.0,4,0
2,2,1997,0,2,1,0,0,2,0.0,2,1
2,2,1997,1885,2,1,1,0,1,0.0,1,0
2,2,1997,1890,2,1,1,0,1,0.0,0,0
2,2,1997,1898,2,1,1,0,1,0.0,0,0
2,2,1997,1900,2,1,1,0,1,0.0,0,0
2,2,1997,1901,2,1,1,0,1,0.0,0,0
2,2,1997,1910,2,1,1,1,1,0.0,0,0
2,2,1997,1911,2,1,1,0,1,0.0,4,4
2,2,1997,1915,2,1,1,0,1,0.0,0,0
2,2,1997,1922,2,1,1,0,1,0.0,1,0
2,2,1997,1925,2,1,1,0,1,0.0,7,6
2,2,1997,1926,2,0,1,2,1,0.0,2,3
2,2,1997,1927,2,1,1,5,1,0.0,1,5
2,2,1997,1929,2,4,1,0,1,0.0,0,0
2,2,1997,1932,2,1,1,0,1,0.0,0,0
2,2,1997,1934,2,1,1,0,1,0.0,5,0
2,2,1997,1943,2,1,1,0,1,0.0,3,0
2,2,1997,1945,2,1,1,0,1,0.0,0,0
2,2,1997,1946,2,1,1,0,1,0.0,0,0
2,2,1997,1949,2,1,1,0,1,0.0,2,0
2,2,1997,1949,2,1,1,5,1,0.0,7,1
2,2,1997,1950,2,1,1,0,1,0.0,1,0
2,2,1997,1950,2,1,1,2,5,1.95,4,8
2,2,1997,1952,2,1,1,0,5,1.5,4,0
2,2,1997,1952,2,1,1,5,1,0.0,0,0
2,2,1997,1953,1,1,1,0,1,0.0,2,0
2,2,1997,1953,2,0,1,0,7,0.0,4,2
2,2,1997,1953,2,0,1,1,1,0.0,0,0
2,2,1997,1953,2,1,1,7,1,0.0,1,0
2,2,1997,1954,2,1,1,0,3,0.0,1,0
2,2,1997,1955,2,1,1,0,3,0.0,5,2
2,2,1997,1955,2,1,1,5,1,0.0,3,2
2,2,1997,1956,2,1,1,7,1,1.5,0,0
2,2,1997,1957,2,1,1,0,1,0.0,4,2
2,2,1997,1957,2,1,1,5,1,0.0,5,2
2,2,1997,1958,2,1,1,0,2,0.0,1,0
2,2,1997,1958,2,1,1,1,1,0.0,0,0
2,2,1997,1958,2,1,1,5,1,0.0,1,0
2,2,1997,1959,2,1,1,0,5,0.0,1,1
2,2,1997,1959,2,1,1,5,1,0.0,0,0
2,2,1997,1960,2,1,1,0,6,0.0,10,4
2,2,1997,1960,2,1,1,1,1,0.0,1,0
2,2,1997,1960,2,1,1,5,1,0.0,0,0
2,2,1997,1961,1,1,1,0,1,0.0,2,1
2,2,1997,1961,2,1,1,0,1,0.0,0,0
2,2,1997,1962,2,1,1,0,2,0.0,4,1
2,2,1997,1962,2,1,1,1,1,0.0,1,0
2,2,1997,1962,2,1,1,5,1,0.0,0,0
2,2,1997,1963,2,1,1,0,2,0.0,12,2
2,2,1997,1963,2,1,1,5,1,0.0,2,8
2,2,1997,1964,2,0,1,0,1,0.0,0,0
2,2,1997,1964,2,1,1,0,3,0.0,0,0
2,2,1997,1964,2,1,1,2,1,0.0,0,0
2,2,1997,1965,2,1,1,0,1,0.0,0,0
2,2,1997,1965,2,1,1,5,1,1.0,5,0
2,2,1997,1965,2,1,1,7,1,0.0,0,0
2,2,1997,1966,0,0,0,0,1,0.0,0,0
2,2,1997,1966,2,1,1,0,4,0.0,1,0
2,2,1997,1967,1,1,1,0,1,2.5,1,0
2,2,1997,1967,2,1,1,0,8,0.0,7,1
2,2,1997,1968,0,1,0,0,1,0.0,1,0
2,2,1997,1968,1,1,1,0,1,0.0,0,0
2,2,1997,1968,2,1,1,0,2,0.0,1,0
2,2,1997,1969,1,1,1,0,1,0.0,0,0
2,2,1997,1969,2,1,1,0,1,0.0,0,0
2,2,1997,1969,2,1,1,7,1,0.8,0,0
2,2,1997,1970,1,1,0,0,1,0.0,0,0
2,2,1997,1970,1,1,1,0,1,1.1,0,0
2,2,1997,1970,2,1,1,0,3,2.95,11,3
2,2,1997,1971,1,0,1,0,1,1.0,0,0
2,2,1997,1971,1,1,1,0,2,1.75,1,0
2,2,1997,1972,1,1,0,0,1,0.0,0,0
2,2,1997,1972,2,1,1,0,2,3.0,0,0
2,2,1997,1972,2,1,1,7,1,1.0,0,0
2,2,1997,1973,2,1,1,1,1,1.1,0,0
2,2,1997,1974,1,1,0,0,1,0.0,1,0
2,2,1997,1974,1,3,0,0,1,0.0,0,0
2,2,1997,1975,2,1,1,0,1,2.5,0,0
2,2,1997,1976,2,1,1,0,1,2.6,0,0
2,2,1997,1979,1,1,0,0,2,0.0,0,0
2,2,1997,1979,1,3,0,0,1,0.0,1,0
2,2,1997,1979,2,1,1,0,1,3.5,0,0
2,2,1997,1980,1,1,1,0,2,3.99,38,12
2,2,1997,1980,2,1,1,0,1,4.95,0,0
2,2,1997,1987,2,1,1,0,1,6.95,0,0
2,2,1997,1995,1,8,0,2,1,85.0,0,0
2,2,1997,1996,0,1,0,0,2,55.95,0,0
2,2,1997,1996,0,3,0,4,1,15.0,0,0
2,2,1997,1996,1,1,0,0,5,102.98,67,18
2,2,1997,1996,1,3,0,0,1,17.95,0,0
2,2,1997,1997,0,1,0,0,1,25.95,0,0
2,2,1997,1997,0,3,0,0,1,0.0,3,0
2,2,1997,1997,1,0,0,0,1,50.0,0,0
2,2,1997,1997,1,1,0,0,9,125.82,74,26
2,2,1997,1997,1,1,1,0,1,0.0,22,4
2,2,1997,1997,1,3,0,0,1,35.0,0,0
2,2,1997,1997,2,1,0,0,1,25.0,0,0
2,2,1998,1941,1,1,0,0,1,0.0,1,0
2,2,1998,1948,0,1,1,0,1,0.0,0,0
2,2,1998,1948,2,1,1,0,1,0.6,9,1
2,2,1998,1951,1,1,1,0,1,0.0,4,0
2,2,1998,1955,1,1,1,0,1,0.0,2,6
2,2,1998,1956,1,1,1,0,1,0.0,0,0
2,2,1998,1959,1,1,1,0,1,0.0,1,0
2,2,1998,1960,1,1,1,0,1,0.0,0,0
2,2,1998,1960,2,1,1,1,1,0.0,3,0
2,2,1998,1961,2,1,1,0,1,0.0,1,1
2,2,1998,1962,2,1,1,5,1,0.0,0,0
2,2,1998,1964,1,1,1,0,1,0.0,1,0
2,2,1998,1964,2,1,1,5,1,0.0,1,0
2,2,1998,1965,1,1,0,0,1,0.0,1,0
2,2,1998,1965,1,1,1,0,1,0.0,1,6
2,2,1998,1966,1,1,1,7,1,1.9,0,0
2,2,1998,1966,2,1,1,5,2,0.0,4,8
2,2,1998,1966,3,9,0,0,1,0.0,2,0
2,2,1998,1967,2,1,1,0,2,0.0,1,0
2,2,1998,1968,1,1,1,0,1,0.0,5,5
2,2,1998,1968,2,1,1,0,2,1.99,1,0
2,2,1998,1968,2,1,1,1,1,0.0,2,1
2,2,1998,1969,0,9,0,0,1,1.25,0,0
2,2,1998,1969,1,1,1,0,1,0.0,0,0
2,2,1998,1969,1,1,1,5,1,0.9,0,0
2,2,1998,1969,2,1,0,0,1,0.0,0,0
2,2,1998,1969,2,1,1,5,2,0.0,1,0
2,2,1998,1970,1,1,1,0,1,1.25,2,1
2,2,1998,1970,2,1,1,0,1,0.9,1,0
2,2,1998,1971,1,1,1,0,2,0.0,3,0
2,2,1998,1971,2,1,1,0,1,1.25,3,3
2,2,1998,1980,2,1,1,0,1,0.8,0,0
2,2,1998,1981,1,1,0,0,1,0.0,0,0
2,2,1998,1984,1,1,0,4,1,0.0,0,0
2,2,1998,1994,1,1,0,0,1,15.95,2,1
2,2,1998,1995,1,1,0,0,1,10.5,0,0
2,2,1998,1996,1,1,0,0,6,423.74,4,0
2,2,1998,1996,3,9,0,0,1,12.95,0,0
2,2,1998,1997,1,1,0,0,9,87.7,1,0
2,2,1998,1997,1,3,0,0,1,9.95,0,0
2,2,1998,1997,2,1,0,0,1,34.0,1,1
2,2,1998,1997,3,9,0,0,2,25.9,0,0
2,2,1998,1998,1,1,0,0,8,80.89,6,1
2,2,1998,1998,2,1,0,0,3,29.0,4,1
2,2,1999,0,1,1,0,0,1,40.0,2,0
2,2,1999,1941,2,1,1,0,1,0.0,1,0
2,2,1999,1969,1,1,0,0,1,0.0,0,0
2,2,1999,1970,2,1,1,0,1,2.5,0,0
2,2,1999,1971,1,1,0,0,1,0.0,2,0
2,2,1999,1979,1,1,0,0,1,0.0,0,0
2,2,1999,1981,2,1,1,0,1,5.95,0,0
2,2,1999,1985,1,1,1,0,1,6.95,0,0
2,2,1999,1987,1,1,0,0,1,0.0,1,0
2,2,1999,1990,2,1,0,0,1,0.0,2,1
2,2,1999,1991,1,1,1,0,1,0.0,7,0
2,2,1999,1991,2,1,0,0,1,0.0,2,1
2,2,1999,1996,1,1,0,0,2,0.0,2,2
2,2,1999,1998,1,0,0,0,1,7.5,1,0
2,2,1999,1998,1,1,0,0,4,0.0,3,0
2,2,1999,1998,1,6,0,0,1,45.0,1,0
2,2,1999,1999,1,1,0,0,2,0.0,2,0
2,2,2000,1958,1,10,0,0,1,0.0,0,0
2,2,2000,1996,1,1,0,0,2,70.0,2,0
2,2,2000,1996,2,1,1,0,1,3.5,23,5
2,2,2000,1997,1,1,0,0,1,40.0,1,0
2,2,2000,1999,1,1,0,0,4,85.95,6,1
2,2,2000,1999,2,1,0,0,2,49.95,2,0
2,2,2000,2000,1,1,0,0,4,24.98,4,0
2,2,2000,2000,2,0,0,0,1,6.99,1,0
2,2,2000,2000,2,1,1,0,1,3.99,15,0
2,2,2000,2000,2,4,3,0,1,5.99,32,6
2,2,2001,1948,2,1,1,0,1,0.0,1,0
2,2,2001,1956,1,1,1,0,1,1.25,3,5
2,2,2001,1962,1,1,1,0,1,0.0,1,0
2,2,2001,1969,1,1,1,0,3,0.0,6,4
2,2,2001,1980,1,1,1,0,1,0.0,5,1
2,2,2001,1987,1,6,0,0,1,0.0,0,0
2,2,2001,1999,2,1,0,0,1,0.0,1,0
2,2,2001,1999,2,1,1,0,1,4.5,16,9
2,2,2001,2000,1,1,0,0,1,5.99,1,0
2,2,2001,2000,1,8,0,0,1,14.99,1,0
2,2,2001,2001,1,1,0,0,2,57.95,3,0
2,2,2001,2001,1,1,0,11,1,24.99,24,15
2,2,2001,2001,2,1,0,0,3,34.23,7,1
2,2,2001,2001,2,2,1,0,1,9.95,10,0
2,2,2002,0,1,1,0,0,7,0.0,7,0
2,2,2002,0,1,1,0,1,1,0.0,0,0
2,2,2002,1955,1,1,0,0,1,0.0,2,0
2,2,2002,1971,1,1,0,0,3,0.0,4,0
2,2,2002,1974,1,1,0,0,2,0.0,0,0
2,2,2002,1975,1,1,0,0,1,0.0,1,0
2,2,2002,1981,1,1,0,0,1,0.0,1,0
2,2,2002,1982,1,1,0,0,1,0.0,2,0
2,2,2002,1988,1,1,1,0,1,3.25,0,0
2,2,2002,1990,1,1,0,0,1,17.5,1,0
2,2,2002,2001,1,1,0,0,1,0.0,1,0
2,2,2002,2001,1,3,0,0,1,25.0,0,0
2,2,2002,2001,2,3,0,0,1,0.0,1,0
2,2,2002,2002,1,1,0,0,1,0.0,1,0
2,2,2002,2002,1,10,0,0,1,34.0,3,22
2,2,2002,2002,2,1,0,0,2,13.95,2,0
2,2,2002,2002,2,2,0,0,1,9.95,20,2
2,2,2002,2002,2,8,0,0,1,0.0,1,0
2,2,2003,0,1,1,0,0,1,0.0,0,0
2,2,2003,0,1,1,0,1,13,0.0,0,0
2,2,2003,0,1,8,0,0,1,18.95,1,0
2,2,2003,1921,1,1,0,5,1,0.0,1,4
2,2,2003,1947,1,1,0,0,1,0.0,0,0
2,2,2003,1954,1,1,0,8,1,0.0,0,0
2,2,2003,1957,1,0,0,0,1,0.0,0,0
2,2,2003,1959,1,1,0,0,3,0.0,2,0
2,2,2003,1962,1,1,0,0,2,0.0,2,0
2,2,2003,1962,1,1,0,10,1,0.0,0,0
2,2,2003,1963,1,1,0,0,1,0.0,0,0
2,2,2003,1964,1,1,0,0,3,0.0,2,0
2,2,2003,1965,1,1,0,0,2,0.0,0,0
2,2,2003,1966,1,1,0,0,1,0.0,0,0
2,2,2003,1967,1,0,0,0,1,0.0,0,0
2,2,2003,1967,1,1,0,4,2,0.0,0,0
2,2,2003,1968,1,1,0,0,1,0.0,3,0
2,2,2003,1968,1,3,0,0,1,2.0,1,0
2,2,2003,1969,1,1,0,0,1,0.0,0,0
2,2,2003,1971,0,1,0,0,1,0.0,2,1
2,2,2003,1971,1,1,0,0,1,0.0,0,0
2,2,2003,1972,1,1,0,0,2,0.0,1,0
2,2,2003,1973,1,4,0,4,1,0.0,0,0
2,2,2003,1974,1,0,0,0,1,0.0,0,0
2,2,2003,1974,1,1,0,0,2,0.0,1,1
2,2,2003,1975,1,1,0,0,2,0.0,1,0
2,2,2003,1976,1,1,0,0,1,0.0,0,0
2,2,2003,1977,1,1,0,0,3,0.0,0,0
2,2,2003,1977,1,1,0,1,2,0.0,2,0
2,2,2003,1978,1,1,0,0,2,0.0,0,0
2,2,2003,1981,1,1,0,0,3,0.0,0,0
2,2,2003,1981,1,1,0,10,1,0.0,0,0
2,2,2003,1987,1,1,1,0,1,9.95,12,3
2,2,2003,1988,1,1,1,0,1,10.95,19,8
2,2,2003,1994,2,1,1,0,1,4.99,32,3
2,2,2003,1994,2,1,1,2,1,4.99,6,4
2,2,2003,2000,1,10,0,0,1,100.8,1,0
2,2,2003,2000,2,1,1,0,1,5.99,10,1
2,2,2003,2001,2,3,0,0,1,11.99,1,0
2,2,2003,2002,1,1,0,0,1,35.0,2,0
2,2,2003,2002,1,3,0,0,1,185.0,1,0
2,2,2003,2002,2,1,0,0,1,0.0,1,0
2,2,2003,2002,2,8,0,0,1,10.5,1,0
2,2,2003,2003,1,3,0,0,1,150.0,0,0
2,2,2003,2003,2,1,0,0,4,0.0,0,0
2,2,2003,2003,2,1,1,0,1,3.99,26,6
2,2,2004,0,1,1,0,0,1,0.0,0,0
2,2,2004,0,1,1,0,1,15,0.0,0,0
2,2,2004,1923,1,10,0,0,1,0.0,1,0
2,2,2004,1940,1,1,0,0,1,0.0,2,0
2,2,2004,1964,1,1,0,0,1,0.0,1,0
2,2,2004,1966,1,1,0,0,2,0.0,2,0
2,2,2004,1978,1,1,0,0,1,0.0,0,0
2,2,2004,1980,1,1,0,0,1,0.0,1,0
2,2,2004,1982,1,1,0,0,1,0.0,0,0
2,2,2004,1983,1,1,0,0,1,45.0,0,0
2,2,2004,1988,2,1,0,4,1,0.0,1,0
2,2,2004,1989,1,1,0,0,1,0.0,0,0
2,2,2004,1992,1,1,1,0,1,4.99,23,13
2,2,2004,1996,1,1,0,0,1,95.0,1,0
2,2,2004,2002,1,1,1,0,1,85.0,0,0
2,2,2004,2002,2,1,0,0,2,32.98,1,0
2,2,2004,2003,1,1,0,0,2,25.0,24,5
2,2,2004,2003,2,1,0,0,3,60.0,0,0
2,2,2004,2003,2,1,1,0,3,13.97,5,1
2,2,2004,2003,3,9,0,0,2,120.0,0,0
2,2,2004,2004,1,0,0,0,60,335400.0,0,0
2,2,2004,2004,2,0,0,0,1,22.5,0,0
2,2,2004,2004,2,1,0,0,2,110.0,0,0
2,2,2004,2004,2,1,1,0,1,10.99,19,3
2,2,2005,0,1,1,0,1,22,0.0,0,0
2,2,2005,0,2,1,3,0,1,5.99,19,2
2,2,2005,1920,2,1,1,0,2,8.98,37,13
2,2,2005,1941,1,1,0,0,4,0.0,0,0
2,2,2005,1951,1,1,0,0,1,0.0,0,0
2,2,2005,1954,1,1,0,0,1,0.0,0,0
2,2,2005,1958,1,1,0,0,1,0.0,0,0
2,2,2005,1961,1,1,0,0,3,0.0,2,0
2,2,2005,1962,1,1,0,1,1,0.0,0,0
2,2,2005,1962,1,1,0,5,1,0.0,0,0
2,2,2005,1963,1,1,0,0,1,0.0,0,0
2,2,2005,1963,1,1,0,1,1,0.0,1,1
2,2,2005,1964,1,1,0,0,2,0.0,0,0
2,2,2005,1965,1,1,0,0,2,0.0,0,0
2,2,2005,1966,1,1,0,0,3,0.0,1,0
2,2,2005,1966,1,6,0,0,1,0.0,0,0
2,2,2005,1967,1,1,0,0,1,0.0,1,0
2,2,2005,1968,1,1,0,0,2,0.0,1,0
2,2,2005,1971,1,1,0,0,2,0.0,0,0
2,2,2005,1972,1,1,0,0,2,0.0,1,0
2,2,2005,1974,1,1,0,0,2,6.5,0,0
2,2,2005,1975,1,0,0,0,1,0.0,0,0
2,2,2005,1977,1,1,0,0,3,0.0,0,0
2,2,2005,1978,1,1,0,0,2,6.95,1,0
2,2,2005,1980,1,1,0,4,1,0.0,0,0
2,2,2005,1981,1,1,0,0,1,0.0,0,0
2,2,2005,1984,1,1,0,0,10,0.0,0,0
2,2,2005,1994,2,1,1,0,6,26.94,88,56
2,2,2005,1994,2,1,3,0,1,4.99,23,38
2,2,2005,1995,2,1,1,0,3,13.97,73,20
2,2,2005,2001,2,1,0,0,1,40.0,1,0
2,2,2005,2003,2,1,0,0,1,5.99,1,0
2,2,2005,2004,1,1,0,0,2,0.0,0,0
2,2,2005,2004,1,1,1,2,1,5.99,3,7
2,2,2005,2004,2,1,0,0,3,26.94,4,1
2,2,2005,2004,2,1,1,0,5,32.95,68,50
2,2,2005,2005,1,1,0,0,1,15.0,0,0
2,2,2005,2005,2,1,1,0,1,10.99,5,1
2,2,2005,2005,2,3,0,0,1,0.0,0,0
2,2,2006,0,1,1,0,0,2,0.0,0,0
2,2,2006,0,1,1,0,1,13,0.0,0,0
2,2,2006,1816,1,1,0,0,1,0.0,0,0
2,2,2006,1870,1,1,0,0,2,0.0,0,0
2,2,2006,1875,1,1,0,0,4,0.0,1,0
2,2,2006,1880,1,1,0,0,2,0.0,0,0
2,2,2006,1883,1,1,0,2,1,0.0,0,0
2,2,2006,1897,1,1,0,7,2,0.0,0,0
2,2,2006,1900,1,1,0,5,1,0.0,1,0
2,2,2006,1901,1,1,0,0,1,0.0,0,0
2,2,2006,1902,1,1,0,10,1,0.0,1,0
2,2,2006,1926,1,1,0,0,1,0.0,0,0
2,2,2006,1950,1,1,0,0,1,0.0,0,0
2,2,2006,1952,1,1,0,0,1,0.0,2,1
2,2,2006,1954,1,1,0,0,2,0.0,1,0
2,2,2006,1955,1,1,0,0,1,0.0,1,0
2,2,2006,1959,1,1,0,0,3,0.0,0,0
2,2,2006,1959,1,1,0,5,1,0.0,0,0
2,2,2006,1960,1,1,0,0,1,0.0,0,0
2,2,2006,1961,1,1,0,0,3,0.0,0,0
2,2,2006,1962,1,1,0,0,1,0.0,0,0
2,2,2006,1962,1,1,0,5,1,0.0,0,0
2,2,2006,1962,1,8,0,0,1,0.0,0,0
2,2,2006,1963,1,1,0,0,3,0.0,0,0
2,2,2006,1964,1,0,0,0,1,0.0,0,0
2,2,2006,1964,1,1,0,0,2,0.0,0,0
2,2,2006,1965,1,0,0,0,1,0.0,0,0
2,2,2006,1965,1,1,0,0,3,0.0,0,0
2,2,2006,1965,1,1,0,4,1,0.0,0,0
2,2,2006,1965,1,1,0,5,2,0.0,1,0
2,2,2006,1966,1,1,0,0,6,0.0,1,0
2,2,2006,1967,1,1,0,0,3,0.0,0,0
2,2,2006,1967,1,1,0,5,2,0.0,0,0
2,2,2006,1968,1,1,0,0,3,0.0,0,0
2,2,2006,1968,1,1,0,1,1,0.0,1,0
2,2,2006,1969,1,1,0,0,1,0.0,0,0
2,2,2006,1969,1,1,0,7,1,0.0,3,1
2,2,2006,1969,1,3,0,0,1,0.0,0,0
2,2,2006,1970,1,0,0,0,1,0.0,0,0
2,2,2006,1970,1,1,0,0,5,0.0,0,0
2,2,2006,1971,1,1,0,0,7,6.0,1,0
2,2,2006,1972,1,1,0,0,10,0.0,1,0
2,2,2006,1972,1,3,0,0,1,0.0,0,0
2,2,2006,1972,1,6,0,0,1,0.0,0,0
2,2,2006,1973,1,1,0,0,7,14.0,0,0
2,2,2006,1974,1,1,0,0,5,0.0,1,0
2,2,2006,1975,1,1,0,0,2,0.0,0,0
2,2,2006,1976,1,1,0,0,7,0.0,1,0
2,2,2006,1976,1,1,0,8,1,6.5,0,0
2,2,2006,1977,1,1,0,0,5,4.5,1,0
2,2,2006,1977,1,3,0,0,1,0.0,0,0
2,2,2006,1978,1,1,0,0,4,0.0,1,0
2,2,2006,1978,1,1,0,10,1,14.5,0,0
2,2,2006,1979,1,1,0,0,4,6.0,0,0
2,2,2006,1979,1,1,0,2,1,0.0,0,0
2,2,2006,1979,1,1,7,0,1,0.0,0,0
2,2,2006,1980,1,1,0,0,5,0.0,3,0
2,2,2006,1980,1,1,0,2,1,0.0,0,0
2,2,2006,1980,1,3,0,0,1,0.0,0,0
2,2,2006,1981,1,1,0,0,4,0.0,4,0
2,2,2006,1981,1,1,7,0,1,0.0,0,0
2,2,2006,1982,1,1,0,0,1,0.0,0,0
2,2,2006,1982,1,1,0,4,1,0.0,0,0
2,2,2006,1983,1,1,0,0,2,75.0,0,0
2,2,2006,1983,1,1,0,4,1,0.0,0,0
2,2,2006,1983,1,1,1,0,1,0.0,0,0
2,2,2006,1985,1,1,0,0,1,0.0,0,0
2,2,2006,1986,1,1,0,4,1,0.0,0,0
2,2,2006,1990,1,1,0,0,1,0.0,0,0
2,2,2006,1991,1,1,0,0,1,0.0,0,0
2,2,2006,2000,2,4,0,0,1,30.0,0,0
2,2,2006,2004,2,1,0,8,1,8.99,0,0
2,2,2006,2006,2,0,0,0,1,34.99,2,1
2,2,2006,2006,2,1,0,0,5,45.95,57,9
2,2,2007,0,1,0,0,0,2,21.98,4,1
2,2,2007,0,1,1,0,0,7,1955.0,3,0
2,2,2007,0,1,1,0,1,17,0.0,0,0
2,2,2007,0,1,1,0,8,1,0.0,0,0
2,2,2007,0,1,7,0,0,2,15.98,41,13
2,2,2007,0,6,1,0,0,1,0.0,0,0
2,2,2007,1745,1,1,0,0,1,0.0,0,0
2,2,2007,1802,1,1,0,0,1,0.0,1,6
2,2,2007,1806,1,1,0,0,2,0.0,2,0
2,2,2007,1818,9,1,0,0,1,0.0,0,0
2,2,2007,1823,1,0,0,0,1,0.0,0,0
2,2,2007,1837,1,1,0,0,2,0.0,0,0
2,2,2007,1856,1,1,0,0,1,0.0,0,0
2,2,2007,1867,1,1,0,0,2,0.0,1,0
2,2,2007,1873,1,1,0,0,1,0.0,0,0
2,2,2007,1874,1,1,0,0,2,0.0,1,0
2,2,2007,1876,1,4,0,0,1,0.0,0,0
2,2,2007,1877,1,1,0,0,1,0.0,0,0
2,2,2007,1883,1,1,0,0,2,0.0,2,6
2,2,2007,1884,1,4,0,2,1,0.0,0,0
2,2,2007,1886,1,6,0,0,1,0.0,0,0
2,2,2007,1889,1,1,0,0,1,0.0,1,0
2,2,2007,1892,1,1,0,0,1,0.0,0,0
2,2,2007,1893,1,1,0,0,1,0.0,0,0
2,2,2007,1894,1,1,0,0,2,0.0,0,0
2,2,2007,1895,1,6,0,2,1,0.0,0,0
2,2,2007,1897,1,3,0,0,1,0.0,1,2
2,2,2007,1899,1,1,0,0,1,0.0,0,0
2,2,2007,1901,1,1,0,0,1,0.0,2,0
2,2,2007,1901,1,10,0,5,1,0.0,1,1
2,2,2007,1902,1,1,0,0,1,0.0,1,0
2,2,2007,1903,1,1,0,0,1,0.0,2,0
2,2,2007,1904,1,1,0,0,1,0.0,1,0
2,2,2007,1905,1,1,0,0,1,0.0,0,0
2,2,2007,1906,1,1,0,0,2,0.0,0,0
2,2,2007,1907,1,1,0,0,3,0.0,0,0
2,2,2007,1909,1,1,0,0,1,0.0,0,0
2,2,2007,1912,1,1,0,0,2,0.0,1,4
2,2,2007,1913,1,1,0,0,2,0.0,0,0
2,2,2007,1915,1,1,0,0,2,0.0,0,0
2,2,2007,1916,1,1,0,0,1,0.0,0,0
2,2,2007,1918,1,1,0,0,1,0.0,0,0
2,2,2007,1919,1,1,0,0,1,0.0,0,0
2,2,2007,1920,1,1,0,0,1,0.0,0,0
2,2,2007,1921,1,1,0,0,1,0.0,0,0
2,2,2007,1923,1,1,0,0,1,0.0,0,0
2,2,2007,1923,1,1,0,4,5,0.0,1,0
2,2,2007,1924,1,1,0,0,4,0.0,0,0
2,2,2007,1924,1,8,0,0,1,0.0,0,0
2,2,2007,1925,1,1,0,0,2,0.0,1,0
2,2,2007,1925,1,3,0,2,3,0.0,0,0
2,2,2007,1927,1,0,0,0,1,0.0,0,0
2,2,2007,1927,1,1,0,0,1,0.0,0,0
2,2,2007,1927,1,1,0,2,2,0.0,0,0
2,2,2007,1928,1,1,0,0,3,0.0,0,0
2,2,2007,1928,1,1,0,4,2,0.0,0,0
2,2,2007,1929,1,1,0,0,1,0.0,0,0
2,2,2007,1930,1,1,0,0,1,0.0,0,0
2,2,2007,1930,1,1,7,0,1,0.0,0,0
2,2,2007,1931,1,1,0,0,2,0.0,2,0
2,2,2007,1931,1,1,0,4,1,0.0,0,0
2,2,2007,1932,1,1,0,2,2,0.0,0,0
2,2,2007,1933,1,1,0,0,2,0.0,0,0
2,2,2007,1933,1,1,0,4,2,0.0,0,0
2,2,2007,1933,1,1,0,5,1,0.0,0,0
2,2,2007,1934,1,1,0,0,3,0.0,1,0
2,2,2007,1935,1,0,0,0,1,0.0,0,0
2,2,2007,1935,1,1,0,2,1,0.0,0,0
2,2,2007,1937,1,1,0,0,1,0.0,0,0
2,2,2007,1938,1,1,0,0,2,0.0,0,0
2,2,2007,1939,1,1,0,0,3,0.0,1,0
2,2,2007,1940,1,1,0,0,1,0.0,0,0
2,2,2007,1940,1,1,0,2,1,0.0,0,0
2,2,2007,1943,1,1,0,0,1,0.0,4,0
